fact_code,line_code,smv,running_days,total_target,day_output,total_present,available_mins,output_mins,output_target,absent_rate,alter_rate,spot_rate,reject_rate,dow,date
1001,100105,,8,1250,950,44,21120,,0.76,0.2142857,0.035533,,0,4,12/9/2013
1001,100105,,9,1250,1150,45,21600,,0.92,0.1964286,0.0303541,,0,6,14/9/2013
1001,100105,,10,1250,1150,43,20640,,0.92,0.2321429,0.0408674,,0.0025021,0,15/9/2013
1001,100105,,11,1250,1150,46,22080,,0.92,0.1929825,0.0376569,,0.0016736,1,16/9/2013
1001,100105,,12,1050,1050,45,21600,,1,0.2105263,0.0331492,,0,2,17/9/2013
1001,100105,,13,1200,1150,47,22560,,0.9583333,0.2033898,0.0352349,,0,3,18/9/2013
1001,100105,,14,0,490,46,22080,,,0.220339,0.0373281,,0,4,19/9/2013
1001,100105,,2,1400,1600,49,35280,,1.142857,0.1833333,0.0326481,,0.0012092,1,2/9/2013
1001,100105,,1,2400,1640,50,24000,,0.6833333,0.1666667,0.019725,,0,6,21/9/2013
1001,100105,,2,2300,1690,48,23040,,0.7347826,0.2,0.0304073,,0.0011474,0,22/9/2013
1001,100105,,,,,48,,,,0.1864407,,,,1,23/9/2013
1001,100105,,3,750,1200,49,23520,,1.598765,0.1694915,0.0369181,,0,2,24/9/2013
1001,100105,,3,3950,3250,50,30000,,0.8227848,0.1666667,0.0330259,,0,6,28/9/2013
1001,100105,,4,4080,3400,50,30000,,0.7906977,0.1666667,0.0484187,,0.0013994,0,29/9/2013
1001,100105,,3,0,620,50,30000,,,0.1666667,0.0417311,,0.0030912,2,3/9/2013
1001,100105,,5,2770,3620,49,31487.4,,1.444043,0.1833333,0.0432911,,0.0028701,1,30/9/2013
1001,100105,,1,900,700,50,30000,,0.7777778,0.1666667,0.0502035,,0.0013569,3,4/9/2013
1001,100105,,2,1400,1250,49,29400,,0.8928571,0.1833333,0.0421456,,0,4,5/9/2013
1001,100105,,3,2200,2100,46,44160,,0.9545454,0.2068966,0.0163934,,0,6,7/9/2013
1001,100105,,4,1250,1200,45,21600,,0.96,0.2241379,0.0283401,,0.0008097,0,8/9/2013
1001,100105,,5,1100,1100,46,22080,,1,0.220339,0.0484429,,0.0017301,1,9/9/2013
1001,100105,,11,3000,1980,53,28683.6,,0.66,0.1166667,0.0548926,,0,3,1/1/2014
1001,100105,,4,800,400,54,32400,,0.5,0.0847458,0.2424242,,0,6,11/1/2014
1001,100105,,5,800,480,54,32400,,0.6,0.0847458,0.2604006,,0,0,12/1/2014
1001,100105,,6,800,600,55,33000,,0.75,0.0677966,0.2010652,,0,1,13/1/2014
1001,100105,,7,800,650,55,33000,,0.8125,0.0677966,0.1480996,,0,2,14/1/2014
1001,100105,,8,800,650,55,33000,,0.8125,0.0677966,0.1367862,,0.001328,3,15/1/2014
1001,100105,,,,,55,,,,0.0677966,,,,4,16/1/2014
1001,100105,,,,,54,,,,0.1,,,,6,18/1/2014
1001,100105,,1,400,200,55,33000,,0.5,0.0677966,0.1111111,,0,0,19/1/2014
1001,100105,,2,2600,1451,53,25440,,0.5580769,0.1166667,0.0656793,,0,4,2/1/2014
1001,100105,,2,1000,850,55,33000,,0.85,0.0677966,0.0576497,,0,1,20/1/2014
1001,100105,,3,1000,350,52,31200,,0.35,0.0714286,0.0789474,,0.0078947,2,21/1/2014
1001,100105,,4,1000,350,53,31800,,0.35,0.0862069,0.1803279,,0.0023419,3,22/1/2014
1001,100105,,5,1000,640,51,30600,,0.64,0.1206897,0.1292517,,0,4,23/1/2014
1001,100105,,6,1300,760,52,31200,,0.5846154,0.1186441,0.0617284,,0.0049383,6,25/1/2014
1001,100105,,2,1000,950,54,32400,,0.95,0.0689655,0.0528415,,0,1,27/1/2014
1001,100105,,3,1300,1150,55,33000,,0.8846154,0.0677966,0.0966222,,0.0007855,2,28/1/2014
1001,100105,,4,1300,1300,54,32400,,1,0.0847458,0.0727532,,0,3,29/1/2014
1001,100105,,5,1300,1350,54,32400,,1.038462,0.0847458,0.0566038,,0,4,30/1/2014
1001,100105,,3,2500,1417,56,26880,,0.5668,0.0666667,0.0347411,,0,6,4/1/2014
1001,100105,,11,2500,1230,53,25440,,0.492,0.1166667,0.044289,,0,1,6/1/2014
1001,100105,,1,100,50,55,26400,,0.5,0.0677966,0.3055556,,0,2,7/1/2014
1001,100105,,2,500,115,55,26400,,0.23,0.0677966,0.2281879,,0,3,8/1/2014
1001,100105,,3,500,300,50,24000,,0.6,0.1525424,0.2327366,,0,4,9/1/2014
1001,100105,,1,3900,1140,53,31800,,0.2923077,0.0701754,0.1044776,,0,6,1/2/2014
1001,100105,,9,4080,3620,52,31200,,0.92,0.1034483,0.0412672,,0,1,10/2/2014
1001,100105,,10,4080,3620,50,30000,,0.86,0.137931,0.0406069,,0.0008925,2,11/2/2014
1001,100105,,11,3500,2950,50,30000,,0.8428571,0.137931,0.04808,,0,3,12/2/2014
1001,100105,,12,4080,2700,51,30600,,0.4909091,0.1206897,0.0631506,,0.000347,4,13/2/2014
1001,100105,,13,3000,2550,49,29400,,0.85,0.1403509,0.0337249,,0,6,15/2/2014
1001,100105,,14,3000,2600,49,29400,,0.8666667,0.1403509,0.0420044,,0,0,16/2/2014
1001,100105,,15,3500,3130,52,31200,,0.8942857,0.1034483,0.0413476,,0,1,17/2/2014
1001,100105,,16,4080,3620,50,30000,,0.9162791,0.122807,0.0515166,,0.0012037,2,18/2/2014
1001,100105,,17,4080,3620,50,30000,,0.8285714,0.1071429,0.0365449,,0.0011865,3,19/2/2014
1001,100105,,2,4080,2590,51,30600,,0.518,0.1052632,0.070018,,0,0,2/2/2014
1001,100105,,18,4080,3620,50,30000,,0.9285714,0.1071429,0.0368332,,0.0010584,4,20/2/2014
1001,100105,,19,4080,3620,55,33000,,0.9259259,0.0677966,0.0345627,,0.0015447,6,22/2/2014
1001,100105,,20,4080,3620,55,36861,,1.037037,0.0677966,0.0323138,,0.000864,0,23/2/2014
1001,100105,,21,4080,3620,54,36158.4,,0.9491525,0.0689655,0.0326481,,0,1,24/2/2014
1001,100105,,22,4080,3620,54,32400,,0.947619,0.0847458,0.0330418,,0.0007289,2,25/2/2014
1001,100105,,23,4000,3620,52,34320,,1.0625,0.1186441,0.02746,,0,3,26/2/2014
1001,100105,,3,4080,3350,51,30600,,0.7444444,0.1052632,0.0496454,,0,1,3/2/2014
1001,100105,,4,4080,3620,50,30000,,0.8854167,0.122807,0.0647007,,0,2,4/2/2014
1001,100105,,5,4080,3620,53,31800,,0.98,0.0862069,0.0425948,,0,3,5/2/2014
1001,100105,,6,4080,3620,56,33600,,0.96,0.0666667,0.0421074,,0,4,6/2/2014
1001,100105,,6,4080,3620,54,32400,,0.76,0.0689655,0.057072,,0,6,8/2/2014
1001,100105,,8,4080,3620,52,31200,,0.88,0.1034483,0.0424374,,0.0006529,0,9/2/2014
1001,100105,,24,4080,3620,52,34382.4,,1.04,0.1186441,0.0212686,,0.0001882,6,1/3/2014
1001,100105,,4,2800,2395,57,27360,,0.8553572,0.0338983,0.0477137,,0.0011928,1,10/3/2014
1001,100105,,5,2900,2870,57,27360,,0.9896552,0.0172414,0.0430143,,0.0003334,2,11/3/2014
1001,100105,,6,2800,2600,57,27360,,0.9285714,0.0338983,0.0469208,,0.0003666,3,12/3/2014
1001,100105,,7,2800,2800,57,27360,,1,0.0338983,0.0384615,,0.0010302,4,13/3/2014
1001,100105,,11,4080,3620,,,,0.9285714,,0.0335385,,0.0006368,5,14/3/2014
1001,100105,,8,3600,2330,,,,0.6472222,,0.0246965,,0.0012558,6,15/3/2014
1001,100105,,31,3000,2450,,,,0.8166667,,0.0429688,,0.0015625,0,16/3/2014
1001,100105,,32,2500,1950,,,,0.78,,0.0455213,,0,1,17/3/2014
1001,100105,,33,3300,2470,,,,0.7484848,,0.037037,,0,2,18/3/2014
1001,100105,,34,2800,2430,,,,0.8678572,,0.0526316,,0.0003899,3,19/3/2014
1001,100105,,25,4000,3620,50,30000,,0.94,0.137931,0.0356502,,0.0002565,0,2/3/2014
1001,100105,,35,1800,1700,,,,0.9444444,,0.054505,,0.0011123,6,22/3/2014
1001,100105,,26,4080,3570,55,29700,,0.85,0.0677966,0.0293638,,0.0002719,1,3/3/2014
1001,100105,,27,4000,3620,58,31320,,0.96,0.0333333,0.0290771,,0.0007585,2,4/3/2014
1001,100105,,28,4080,3620,58,31320,,0.9926829,0.0333333,0.0316441,,0.0011896,3,5/3/2014
1001,100105,,6,2650,2480,59,28320,,0.9358491,0.0166667,0.0588235,,0.000759,4,6/3/2014
1001,100105,,7,2250,2150,60,28800,,0.9555556,0,0.0532805,,0,6,8/3/2014
1001,100105,,8,2750,2400,58,27840,,0.8727273,0.0169492,0.0580848,,0,0,9/3/2014
1001,100110,,1,2500,2000,,,,0.8,,0.0443279,,0.0023832,5,4/1/2013
1001,100110,,1,1000,850,55,33000,,0.85,0,0.1360406,,0.0010152,2,1/10/2013
1001,100110,,9,1000,700,53,25440,,0.7,0.0535714,0.1105464,,0,4,10/10/2013
1001,100110,,10,800,500,51,24480,,0.625,0.0892857,0.1568297,,0,6,12/10/2013
1001,100110,,11,800,175,53,25440,,0.21875,0.0535714,0.1626794,,0,0,13/10/2013
1001,100110,,,,,54,,,,0.0357143,,,,1,14/10/2013
1001,100110,,2,1100,1000,50,30000,,0.9090909,0.0909091,0.1053571,,0.0017857,3,2/10/2013
1001,100110,,1,800,400,49,23520,,0.5,0.125,0.1483051,,0.0042373,2,22/10/2013
1001,100110,,2,800,500,48,23040,,0.625,0.1428571,0.122807,,0,3,23/10/2013
1001,100110,,3,900,800,50,24000,,0.8888889,0.1071429,0.0728324,,0.0023121,4,24/10/2013
1001,100110,,,,,0,,,,0.6065574,,,,5,25/10/2013
1001,100110,,4,900,800,48,23040,,0.8888889,0.1428571,0.0542453,,0.0023585,6,26/10/2013
1001,100110,,1,800,640,50,24000,,0.8,0.0909091,0.1144828,,0.0027586,0,27/10/2013
1001,100110,,2,1200,1100,51,24480,,0.9166667,0.0727273,0.08933,,0.0008271,1,28/10/2013
1001,100110,,3,1300,1200,51,24480,,0.9230769,0.0727273,0.066874,,0,2,29/10/2013
1001,100110,,9,4080,3620,51,33660,,0.9636363,0.0892857,0.0583955,,0.0008875,4,3/10/2013
1001,100110,,4,1500,1400,50,24000,,0.9333333,0.0909091,0.0678643,,0.0006653,3,30/10/2013
1001,100110,,5,1000,500,51,24480,,0.5,0.0727273,0.0990991,,0,4,31/10/2013
1001,100110,,8,2600,2000,,,,0.7692308,,0.0627047,,0.0014038,5,4/10/2013
1001,100110,,4,1000,800,52,24960,,0.8,0.037037,0.1101224,,0,6,5/10/2013
1001,100110,,5,1000,700,53,25440,,0.7,0.0185185,0.1203008,,0.0025063,0,6/10/2013
1001,100110,,6,1000,900,54,25920,,0.9,0,0.1156863,,0.0019608,1,7/10/2013
1001,100110,,7,1000,900,56,26880,,0.9,0,0.1209756,,0.0009756,2,8/10/2013
1001,100110,,8,1000,800,53,25440,,0.8,0.0535714,0.1301518,,0.0021692,3,9/10/2013
1001,100110,,,,,51,,,,0.0377358,,,,0,10/11/2013
1001,100110,,7,1300,1200,52,24960,,0.9230769,0.0545455,0.0639626,,0,1,11/11/2013
1001,100110,,8,1000,400,50,24000,,0.4,0.0909091,0.0717593,,0.0023148,4,14/11/2013
1001,100110,,1,1700,1300,53,25440,,0.7647059,0,0.1086808,,0.0027341,6,16/11/2013
1001,100110,,,,,52,,,,0.0188679,,,,0,17/11/2013
1001,100110,,1,1400,1250,52,24960,,0.8928571,0.0188679,0.0724852,,0.0029586,1,18/11/2013
1001,100110,,2,1800,1650,50,30000,,0.9166667,0.0740741,0.0395809,,0,2,19/11/2013
1001,100110,,1,1600,1500,53,31800,,0.9375,0,0.047014,,0,6,2/11/2013
1001,100110,,2,3100,2900,51,30600,,0.9354839,0.0377358,0.0215633,,0.0013477,3,20/11/2013
1001,100110,,3,2500,2150,48,28800,,0.86,0.0943396,0.0478088,,0.0004427,4,21/11/2013
1001,100110,,4,2800,2400,53,31800,,0.8571429,0.0185185,0.0313883,,0.0028169,6,23/11/2013
1001,100110,,3,2800,2650,50,30000,,0.9464286,0.0909091,0.0303363,,0.0010965,0,24/11/2013
1001,100110,,5,4000,3620,53,31800,,0.925,0.0363636,0.0404564,,0,1,25/11/2013
1001,100110,,6,2200,2020,52,31200,,0.9181818,0.0545455,0.0389919,,0.0004755,2,26/11/2013
1001,100110,,7,3000,2700,53,31800,,0.9,0.0363636,0.0322465,,0.0003583,3,27/11/2013
1001,100110,,8,3000,2700,53,31800,,0.9,0.0363636,0.0329277,,0.0007158,4,28/11/2013
1001,100110,,6,4080,3620,51,33660,,0.95,0.0377358,0.0557301,,0.0016537,0,3/11/2013
1001,100110,,4,2900,2550,52,31200,,0.8793104,0.0545455,0.0716624,,0.0007275,6,30/11/2013
1001,100110,,3,2400,1900,50,30000,,0.7916667,0.0384615,0.0967283,,0.0023708,1,4/11/2013
1001,100110,,4,2850,2700,52,31200,,0.9473684,0.0188679,0.0799048,,0.0020401,2,5/11/2013
1001,100110,,,,,50,,,,0.0566038,,,,3,6/11/2013
1001,100110,,5,1300,1200,51,24480,,0.9230769,0.0192308,0.0586854,,0.0023474,4,7/11/2013
1001,100110,,6,1300,1100,48,23040,,0.8461539,0.0769231,0.0541237,,0.0008591,6,9/11/2013
1001,100110,,5,2500,2200,51,27540,,0.88,0.0377358,0.0235138,,0.0004437,0,1/12/2013
1001,100110,,8,2900,2600,53,31800,,0.8965517,0.0185185,0.0660445,,0.0007179,2,10/12/2013
1001,100110,,9,2400,2200,53,31800,,0.9166667,0.0363636,0.0809683,,0.0008347,3,11/12/2013
1001,100110,,10,2500,2300,53,28620,,0.92,0.0185185,0.0828685,,0.0007968,4,12/12/2013
1001,100110,,11,3200,3000,51,30600,,0.9375,0.0192308,0.0622069,,0,6,14/12/2013
1001,100110,,12,3000,2850,52,31200,,0.95,0.037037,0.0667103,,0.001308,0,15/12/2013
1001,100110,,14,2700,2480,52,28080,,0.9185185,0.037037,0.0640784,,0.0011308,2,17/12/2013
1001,100110,,15,2800,2600,53,28620,,0.9285714,0.0185185,0.0709954,,0.001427,3,18/12/2013
1001,100110,,16,3500,3300,51,30600,,0.9428571,0.0727273,0.0677966,,0,4,19/12/2013
1001,100110,,1,2100,200,52,24960,,0.0952381,0,0.3481481,,0.010582,1,2/12/2013
1001,100110,,17,3500,3300,53,31800,,0.9428571,0,0.068323,,0,6,21/12/2013
1001,100110,,18,3600,3400,53,31800,,0.9444444,0,0.066685,,0.0002744,0,22/12/2013
1001,100110,,5,3600,3500,53,31800,,0.9722222,0,0.0651188,,0.0008006,1,23/12/2013
1001,100110,,6,3900,3620,50,30000,,0.9615384,0.0196078,0.0496328,,0.0007597,2,24/12/2013
1001,100110,,7,2700,2500,47,28200,,0.9259259,0,0.0773766,,0.0014738,3,25/12/2013
1001,100110,,8,3400,3200,45,27000,,0.9411765,0.0425532,0.0623719,,0.0005857,4,26/12/2013
1001,100110,,5,4080,3620,51,30600,,0.9534883,0.0377358,0.0537362,,0.0006919,6,28/12/2013
1001,100110,,10,3600,3400,51,30600,,0.9444444,0.0377358,0.0701802,,0.0013654,0,29/12/2013
1001,100110,,11,4080,3620,54,33793.2,,0.6052632,0,0.0803269,,0.0027905,2,3/12/2013
1001,100110,,7,2600,2450,53,28620,,0.9423077,0,0.0912125,,0.0003708,1,30/12/2013
1001,100110,,8,2300,2000,55,29700,,0.8695652,0,0.0887978,,0.0004554,2,31/12/2013
1001,100110,,7,2000,900,53,25440,,0.45,0.0185185,0.0702479,,0,3,4/12/2013
1001,100110,,8,3500,2800,52,29640,,0.8,0.037037,0.0730579,,0.0013223,4,5/12/2013
1001,100110,,5,2000,3620,55,26400,,1.598765,0,0.0129662,,0.0002295,6,7/12/2013
1001,100110,,9,2800,2600,53,31800,,0.9285714,0.0185185,0.0541818,,0.0003636,0,8/12/2013
1001,100110,,10,3000,2750,53,31800,,0.9166667,0,0.0680433,,0.0010156,1,9/12/2013
1001,100110,,8,1000,1000,41,24600,,1,0.2931035,0,,0.0039841,0,10/2/2013
1001,100110,,9,1000,1000,48,28800,,1,0.1724138,0.0271318,,0.003876,1,11/2/2013
1001,100110,,10,1000,1150,50,30000,,1.15,0.1666667,0.100624,,0.0023401,2,12/2/2013
1001,100110,,11,1000,1050,51,30600,,1.05,0.1639344,0.1143818,,0.0025231,3,13/2/2013
1001,100110,,12,1000,1000,48,28800,,1,0.1864407,0.1210526,,0.0017544,4,14/2/2013
1001,100110,,13,1100,1000,45,27000,,0.9090909,0.2241379,0.1093333,,0.0017778,6,16/2/2013
1001,100110,,14,1100,1100,43,25800,,1,0.2586207,0.0969845,,0.00652,0,17/2/2013
1001,100110,,15,1100,1000,48,28800,,0.9090909,0.1864407,0.1171806,,0.0017621,1,18/2/2013
1001,100110,,16,1100,1100,48,28800,,1,0.2,0.1247021,,0.0015886,2,19/2/2013
1001,100110,,1,1000,100,48,28800,,0.1,0.2,0.1652893,,0.0082645,6,2/2/2013
1001,100110,,17,1100,1000,49,29400,,0.9090909,0.2096774,0.056338,,0.0046948,3,20/2/2013
1001,100110,,18,1100,1000,50,30000,,0.9090909,0.1803279,0.0242718,,0.0048544,6,23/2/2013
1001,100110,,19,1100,1100,49,29400,,1,0.1833333,0.0556507,,0.0025685,0,24/2/2013
1001,100110,,20,1100,1100,45,27000,,1,0.25,0.0474547,,0.0034513,1,25/2/2013
1001,100110,,21,1100,1050,48,28800,,0.9545454,0.2131148,0.0958904,,0.005137,2,26/2/2013
1001,100110,,22,1100,1050,49,29400,,0.9545454,0.2096774,0.0919244,,0.0060137,3,27/2/2013
1001,100110,,23,1100,1100,49,29400,,1,0.2096774,0.0958231,,0.003276,4,28/2/2013
1001,100110,,1,4080,3620,48,28800,,0.7777778,0.2,0.0529279,,0.0011261,0,3/2/2013
1001,100110,,2,2800,1900,49,29400,,0.6785714,0.1967213,0.1106443,,0.0023343,1,4/2/2013
1001,100110,,1,2200,1950,49,29400,,0.8863636,0.1967213,0.1033058,,0.0013774,2,5/2/2013
1001,100110,,5,1000,900,49,29400,,0.9,0.1967213,0.0382979,,0.0042553,3,6/2/2013
1001,100110,,6,1000,950,49,29400,,0.95,0.1967213,0.1258035,,0.0018365,4,7/2/2013
1001,100110,,7,1000,1000,43,25800,,1,0.2711864,0.0271581,,0.0029098,6,9/2/2013
1001,100110,,,,,51,,,,0.15,,,,0,10/3/2013
1001,100110,,,,,51,,,,0.15,,,,1,11/3/2013
1001,100110,,,,,48,,,,0.1724138,,,,2,12/3/2013
1001,100110,,1,4080,3620,50,36000,,0.9090909,0.137931,0.0516098,,0.0014205,3,13/3/2013
1001,100110,,2,4080,3620,49,35280,,0.8636364,0.1551724,0.050674,,0.0007489,4,14/3/2013
1001,100110,,3,4080,3620,52,37440,,0.9545454,0.1333333,0.0414673,,0.0015949,6,16/3/2013
1001,100110,,4,4080,3600,53,38160,,0.5454546,0.1311475,0.0616866,,0.0013014,0,17/3/2013
1001,100110,,5,4080,3300,53,38160,,0.375,0.1311475,0.0630656,,0.0036765,1,18/3/2013
1001,100110,,6,4080,3201,53,38160,,0.485,0.1311475,0.0679245,,0.0029028,2,19/3/2013
1001,100110,,,,,53,,,,0.1451613,,,,6,2/3/2013
1001,100110,,7,4080,2850,50,36000,,0.6477273,0.1803279,0.0684708,,0.0022824,3,20/3/2013
1001,100110,,4,4080,1600,48,34560,,0.2424242,0.1864407,0.078543,,0.0108139,6,23/3/2013
1001,100110,,6,4080,3291,49,35280,,0.5308064,0.1694915,0.1400677,,0.0031242,0,24/3/2013
1001,100110,,6,4080,2150,50,36000,,0.3257576,0.1666667,0.0783055,,0.0017116,1,25/3/2013
1001,100110,,6,4080,3620,50,36000,,0.4351136,0.1525424,0.0578573,,0.0034322,3,27/3/2013
1001,100110,,7,4080,1800,49,29400,,0.3913043,0.1551724,0.05,,0.0026316,4,28/3/2013
1001,100110,,2,2200,1700,51,36720,,0.7727273,0.1774193,0.0756348,,0.0059427,0,3/3/2013
1001,100110,,9,3000,2500,52,31200,,0.8333333,0.147541,0.0457143,,0.0019048,6,30/3/2013
1001,100110,,10,2800,2100,52,31200,,0.75,0.1612903,0.0781318,,0.0052379,0,31/3/2013
1001,100110,,2,4080,3400,51,32527.8,,0.7727273,0.1774193,0.0764849,,0.0013561,1,4/3/2013
1001,100110,,,,,52,,,,0.1612903,,,,2,5/3/2013
1001,100110,,,,,54,,,,0.1290323,,,,3,6/3/2013
1001,100110,,,,,54,,,,0.1290323,,,,4,7/3/2013
1001,100110,,,,,51,,,,0.15,,,,6,9/3/2013
1001,100110,,,,,51,,,,0.1774193,,,,1,1/4/2013
1001,100110,,,,,48,,,,0.1724138,,,,3,10/4/2013
1001,100110,,,,,50,,,,0.1525424,,,,4,11/4/2013
1001,100110,,2,800,600,47,28200,,0.75,0.2033898,0.132948,,0,6,13/4/2013
1001,100110,,3,1000,800,46,27600,,0.8,0.2068966,0.1070234,,0.0011148,1,15/4/2013
1001,100110,,4,1000,800,51,30600,,0.8,0.15,0.1492064,,0.0042328,2,16/4/2013
1001,100110,,5,1000,900,53,31800,,0.9,0.1166667,0.1744292,,0.003653,3,17/4/2013
1001,100110,,6,1400,900,53,31800,,0.6428571,0.1311475,0.1634169,,0.0009285,4,18/4/2013
1001,100110,,,,,51,,,,0.1774193,,,,2,2/4/2013
1001,100110,,7,1000,950,54,32400,,0.95,0.1147541,0.0949668,,0.002849,6,20/4/2013
1001,100110,,8,700,1000,54,32400,,1.428571,0.1,0.1349481,,0,0,21/4/2013
1001,100110,,9,700,1000,54,32400,,1.428571,0.1,0.1039427,,0,1,22/4/2013
1001,100110,,10,700,1100,56,33600,,1.571429,0.0819672,0.0909091,,0,2,23/4/2013
1001,100110,,,,,54,,,,0.1290323,,,,3,24/4/2013
1001,100110,,,,,55,,,,0.0983607,,,,4,25/4/2013
1001,100110,,11,700,900,56,33600,,1.285714,0.1111111,0.0728953,,0.0030801,1,29/4/2013
1001,100110,,8,4080,3600,53,38160,,0.8181818,0.1451613,0.0716126,,0.0010304,3,3/4/2013
1001,100110,,12,1000,1185,57,34200,,1.185,0.0952381,0.074659,,0.0338855,2,30/4/2013
1001,100110,,3,2500,2100,55,33000,,0.84,0.1129032,0.0464801,,0.0058664,4,4/4/2013
1001,100110,,1,1200,1200,,,,1,,0.1024682,,0,5,5/4/2013
1001,100110,,,,,52,,,,0.1333333,,,,6,6/4/2013
1001,100110,,,,,51,,,,0.1355932,,,,0,7/4/2013
1001,100110,,,,,51,,,,0.1355932,,,,1,8/4/2013
1001,100110,,,,,51,,,,0.1206897,,,,2,9/4/2013
1001,100110,,,,,57,,,,0.05,,,,6,11/5/2013
1001,100110,,,,,59,,,,0.0166667,,,,0,12/5/2013
1001,100110,,1,1200,1100,56,33600,,0.9166667,0.0666667,0.0916598,,0,1,13/5/2013
1001,100110,,1,1200,640,57,34200,,0.5333334,0.0655738,0.1038781,,0.0096953,2,14/5/2013
1001,100110,,1,1800,1100,57,34200,,0.6111111,0.0952381,0.1167066,,0.0039968,3,15/5/2013
1001,100110,,2,2100,1700,58,38280,,0.8095238,0.0793651,0.1354219,,0.0055584,4,16/5/2013
1001,100110,,3,3600,3200,62,44640,,0.8888889,0,0.0828571,,0.0028571,6,18/5/2013
1001,100110,,4,3600,3200,60,43200,,0.8888889,0.0322581,0.0849971,,0.0022818,0,19/5/2013
1001,100110,,,,,60,,,,0.047619,,,,4,2/5/2013
1001,100110,,5,3600,3200,59,42480,,0.8888889,0.0327869,0.0830954,,0.0031411,1,20/5/2013
1001,100110,,6,3600,3400,61,43920,,0.9444444,0,0.0870613,,0.002143,2,21/5/2013
1001,100110,,7,3600,2500,59,38940,,0.6944444,0.0483871,0.1033868,,0.0053476,3,22/5/2013
1001,100110,,8,2600,1850,57,37620,,0.7115384,0.0806452,0.072036,,0.0025013,4,23/5/2013
1001,100110,,9,2600,2100,58,38280,,0.8076923,0.0491803,0.0768559,,0.0061135,6,25/5/2013
1001,100110,,2,2300,1700,57,34200,,0.7391304,0.0655738,0.056541,,0.0011086,0,26/5/2013
1001,100110,,3,2100,1500,59,38940,,0.7142857,0.0327869,0.0594121,,0.0025016,1,27/5/2013
1001,100110,,4,2100,1400,60,36000,,0.6666667,0.047619,0.0656934,,0.0053086,2,28/5/2013
1001,100110,,3,600,450,59,42480,,0.75,0.0634921,0.0644491,,0,3,29/5/2013
1001,100110,,4,4080,3620,,,,0.8636364,,0.0533001,,0.0002491,5,3/5/2013
1001,100110,,4,800,700,61,43920,,0.875,0.031746,0.0772251,,0.0065445,4,30/5/2013
1001,100110,,,,,58,,,,0.0491803,,,,6,4/5/2013
1001,100110,,1,1200,1100,58,34800,,0.9166667,0.0491803,0.108502,,0.0008097,0,5/5/2013
1001,100110,,,,,58,,,,0.0491803,,,,1,6/5/2013
1001,100110,,,,,58,,,,0.0491803,,,,2,7/5/2013
1001,100110,,,,,59,,,,0.0327869,,,,3,8/5/2013
1001,100110,,,,,58,,,,0.0645161,,,,4,9/5/2013
1001,100110,,5,1900,1400,60,36000,,0.7368421,0.1176471,0.0689655,,0.0026525,6,1/6/2013
1001,100110,,13,2000,1800,57,41040,,0.9,0.109375,0.0545645,,0.0010493,1,10/6/2013
1001,100110,,14,2000,1900,59,42480,,0.95,0.0923077,0.0437406,,0.0010055,2,11/6/2013
1001,100110,,15,2100,2000,58,41760,,0.952381,0.0793651,0.0505194,,0.0051936,3,12/6/2013
1001,100110,,16,2100,2000,57,41040,,0.952381,0.109375,0.0523585,,0.0042453,4,13/6/2013
1001,100110,,,,,0,,,,0.6065574,,,,5,14/6/2013
1001,100110,,17,3200,3100,59,60180,,0.96875,0.0923077,0.0401979,,0.0012369,6,15/6/2013
1001,100110,,18,2600,2000,61,43920,,0.7692308,0.0615385,0.0766758,,0.0050505,0,16/6/2013
1001,100110,,19,2800,2000,63,45360,,0.7142857,0.0307692,0.0695733,,0.0027829,1,17/6/2013
1001,100110,,20,2300,2100,58,41760,,0.9130435,0.0491803,0.059322,,0.0040143,2,18/6/2013
1001,100110,,21,2300,2000,60,43200,,0.8695652,0.0322581,0.0600094,,0.0023441,3,19/6/2013
1001,100110,,6,1900,1800,56,40320,,0.9473684,0.1641791,0.0565149,,0.0015699,0,2/6/2013
1001,100110,,22,2200,2100,59,42480,,0.9545454,0.0483871,0.0602679,,0.0022321,4,20/6/2013
1001,100110,,,,,0,,,,0.6065574,,,,5,21/6/2013
1001,100110,,23,2200,2000,64,46080,,0.9090909,0.0447761,0.0518623,,0.0051862,6,22/6/2013
1001,100110,,24,2200,2000,63,45360,,0.9090909,0.0597015,0.0679298,,0.0078558,0,23/6/2013
1001,100110,,25,1800,1300,64,30720,,0.7222222,0.0447761,0.0758865,,0.0021277,1,24/6/2013
1001,100110,,,,,0,,,,0.6065574,,,,2,25/6/2013
1001,100110,,26,2000,1800,63,37800,,0.9,0.0454545,0.0776302,,0.0030644,3,26/6/2013
1001,100110,,27,2000,1700,62,37200,,0.85,0.0606061,0.0761339,,0.0059395,4,27/6/2013
1001,100110,,,,,0,,,,0.6065574,,,,5,28/6/2013
1001,100110,,28,2700,2700,63,56700,,1,0.0597015,0.0362345,,0.0046181,6,29/6/2013
1001,100110,,2,4080,3620,54,38880,,0.8253968,0.1692308,0.0576541,,0.0025303,1,3/6/2013
1001,100110,,29,1900,1800,64,38400,,0.9473684,0.0588235,0.0726714,,0.0061412,0,30/6/2013
1001,100110,,4,4080,3620,55,39600,,0.9285714,0.1666667,0.0480892,,0.0010971,2,4/6/2013
1001,100110,,9,3100,2900,56,36960,,0.9354839,0.1515152,0.0967642,,0.0009334,3,5/6/2013
